unit,duration,input.concept,input.description,input.property,input.relation,job,output.answer,output.answer.annotations,output.answer.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,unit_annotation_score_true,unit_annotation_score_false
d758118e-12a0-11ea-b098-acde48001122,78314.6,eyelet,(A/an) eyelet can roll or be used for rolling  but this is not what it usually does or is used for.,roll,afforded_unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 4, 'false': 1})",5,2,5,0.6337118044521513,"Counter({'true': 0.8220512008044546, 'false': 0.1779487991955455})",0.6,"Counter({'true': 0.8, 'false': 0.2})",0.8220512008044546,0.1779487991955455
d7581260-12a0-11ea-b098-acde48001122,62300.8,eyelet,A certain type of eyelet can roll and other types cannot roll. ,roll,variability_subcategories,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.3841334044729529,"Counter({'false': 0.5636081750089952, 'true': 0.4363918249910047})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.4363918249910047,0.5636081750089952
d7581436-12a0-11ea-b098-acde48001122,76935.6,eyelet,"Some eyelet(s) roll, others don't roll, but this is not an important factor for distinguishing different kinds of eyelet(s).",roll,variability_open,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 4, 'false': 1})",5,2,5,0.5753141487090826,"Counter({'true': 0.7835426626246673, 'false': 0.21645733737533268})",0.6,"Counter({'true': 0.8, 'false': 0.2})",0.7835426626246673,0.21645733737533268
d7581544-12a0-11ea-b098-acde48001122,78482.6,eyelet,"In an unusual situation, (a/an) eyelet could roll. ",roll,unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 4, 'false': 1})",5,2,5,0.6147580733260015,"Counter({'true': 0.8100779271243805, 'false': 0.18992207287561938})",0.6,"Counter({'true': 0.8, 'false': 0.2})",0.8100779271243805,0.18992207287561938
d758160c-12a0-11ea-b098-acde48001122,62514.4,eyelet,"""(A/an) eyelet rolls” can be said figuratively or creatively.",roll,creative,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 4, 'false': 1})",5,2,5,0.6337118044521515,"Counter({'true': 0.8220512008044545, 'false': 0.17794879919554546})",0.6,"Counter({'true': 0.8, 'false': 0.2})",0.8220512008044545,0.17794879919554546
d7581846-12a0-11ea-b098-acde48001122,80277.8,eyelet,(A/an) eyelet cannot roll. ,roll,impossible,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.6337118044521515,"Counter({'false': 0.8220512008044546, 'true': 0.1779487991955455})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.1779487991955455,0.8220512008044546
d7585d1a-12a0-11ea-b098-acde48001122,20954.833333333332,roller,(A/an) roller is a typical example of things which roll.,roll,typical_of_property,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 6, 'false': 0})",6,1,6,1.0,"Counter({'true': 1.0, 'false': 0.0})",1.0,"Counter({'true': 1.0, 'false': 0.0})",1.0,0.0
d7585e82-12a0-11ea-b098-acde48001122,23973.333333333332,roller,(A/an) roller  typically rolls.,roll,typical_of_concept,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 6, 'false': 0})",6,1,6,1.0,"Counter({'true': 1.0, 'false': 0.0})",1.0,"Counter({'true': 1.0, 'false': 0.0})",1.0,0.0
d7585f5e-12a0-11ea-b098-acde48001122,29981.666666666668,roller,All or most roller(s) can roll and this something they regularly do.,roll,afforded_usual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 5, 'false': 1})",6,2,6,0.6043626975027716,"Counter({'true': 0.8044970513357612, 'false': 0.19550294866423873})",0.6,"Counter({'true': 0.8, 'false': 0.2})",0.8044970513357612,0.19550294866423873
d7586026-12a0-11ea-b098-acde48001122,16835.333333333332,roller,Most or all rollers and other such things roll.,roll,implied_category,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 4, 'false': 2})",6,2,6,0.41912585641020406,"Counter({'true': 0.6382057729659035, 'false': 0.36179422703409647})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.6382057729659035,0.36179422703409647
d75860e4-12a0-11ea-b098-acde48001122,34471.5,roller,(A/an) roller can roll or be used for rolling  but this is not what it usually does or is used for.,roll,afforded_unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 1})",6,2,6,0.6043626975027717,"Counter({'false': 0.8044970513357612, 'true': 0.19550294866423873})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.19550294866423873,0.8044970513357612
d75861a2-12a0-11ea-b098-acde48001122,24203.6,roller,A certain type of roller can roll and other types cannot roll. ,roll,variability_subcategories,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.41912585641020406,"Counter({'false': 0.6382057729659035, 'true': 0.36179422703409647})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.36179422703409647,0.6382057729659035
d7586292-12a0-11ea-b098-acde48001122,33503.4,roller,"Some roller(s) roll, others don't roll, but this is not an important factor for distinguishing different kinds of roller(s).",roll,variability_open,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.6043626975027717,"Counter({'false': 0.8044970513357612, 'true': 0.19550294866423873})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.19550294866423873,0.8044970513357612
d7586350-12a0-11ea-b098-acde48001122,23678.0,roller,"In an unusual situation, (a/an) roller could roll. ",roll,unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 3})",6,2,6,0.43883055193264103,"Counter({'false': 0.6641128182883944, 'true': 0.3358871817116057})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.3358871817116057,0.6641128182883944
d758645e-12a0-11ea-b098-acde48001122,21032.0,roller,"""(A/an) roller rolls” can be said figuratively or creatively.",roll,creative,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.6963599655116909,"Counter({'false': 0.8596157669526331, 'true': 0.14038423304736697})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.14038423304736697,0.8596157669526331
d758672e-12a0-11ea-b098-acde48001122,23302.833333333332,roller,(A/an) roller cannot roll. ,roll,impossible,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 6, 'true': 0})",6,1,6,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d758a2fc-12a0-11ea-b098-acde48001122,23797.6,shaft,(A/an) shaft is a typical example of things which roll.,roll,typical_of_property,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.40685701856442014,"Counter({'false': 0.6149198468115961, 'true': 0.3850801531884039})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.3850801531884039,0.6149198468115961
d758a432-12a0-11ea-b098-acde48001122,18744.8,shaft,(A/an) shaft  typically rolls.,roll,typical_of_concept,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.3852950264193509,"Counter({'true': 0.5678191697894464, 'false': 0.4321808302105538})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.5678191697894464,0.4321808302105538
d758a504-12a0-11ea-b098-acde48001122,21948.833333333332,shaft,All or most shaft(s) can roll and this something they regularly do.,roll,afforded_usual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 1})",6,2,6,0.6379872561452349,"Counter({'false': 0.8247689162490827, 'true': 0.17523108375091742})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.17523108375091742,0.8247689162490827
d758a5cc-12a0-11ea-b098-acde48001122,26168.166666666668,shaft,Most or all shafts and other such things roll.,roll,implied_category,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 2})",6,2,6,0.4068570185644201,"Counter({'false': 0.6149198468115962, 'true': 0.38508015318840394})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.38508015318840394,0.6149198468115962
d758a676-12a0-11ea-b098-acde48001122,33685.8,shaft,(A/an) shaft can roll or be used for rolling  but this is not what it usually does or is used for.,roll,afforded_unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.4026725433331013,"Counter({'false': 0.6074119139614711, 'true': 0.3925880860385288})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.3925880860385288,0.6074119139614711
d758a734-12a0-11ea-b098-acde48001122,16978.2,shaft,A certain type of shaft can roll and other types cannot roll. ,roll,variability_subcategories,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.5846518045851419,"Counter({'false': 0.7901509305625135, 'true': 0.2098490694374865})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.2098490694374865,0.7901509305625135
d758a7f2-12a0-11ea-b098-acde48001122,33517.6,shaft,"Some shaft(s) roll, others don't roll, but this is not an important factor for distinguishing different kinds of shaft(s).",roll,variability_open,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.625903550642708,"Counter({'false': 0.8172609833989577, 'true': 0.18273901660104233})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.18273901660104233,0.8172609833989577
d758a8b0-12a0-11ea-b098-acde48001122,25080.4,shaft,"In an unusual situation, (a/an) shaft could roll. ",roll,unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.3972252449018099,"Counter({'false': 0.5967584710128847, 'true': 0.40324152898711524})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.40324152898711524,0.5967584710128847
d758a95a-12a0-11ea-b098-acde48001122,36249.8,shaft,"""(A/an) shaft rolls” can be said figuratively or creatively.",roll,creative,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.40100878005486373,"Counter({'false': 0.6042664038630096, 'true': 0.3957335961369903})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.3957335961369903,0.6042664038630096
d758aaea-12a0-11ea-b098-acde48001122,22950.6,shaft,(A/an) shaft cannot roll. ,roll,impossible,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.38529502641935093,"Counter({'false': 0.5678191697894462, 'true': 0.43218083021055376})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.43218083021055376,0.5678191697894462
d758e33e-12a0-11ea-b098-acde48001122,57098.2,slab,(A/an) slab is a typical example of things which roll.,roll,typical_of_property,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d758e49c-12a0-11ea-b098-acde48001122,63087.2,slab,(A/an) slab  typically rolls.,roll,typical_of_concept,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d758e578-12a0-11ea-b098-acde48001122,61716.4,slab,All or most slab(s) can roll and this something they regularly do.,roll,afforded_usual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d758e640-12a0-11ea-b098-acde48001122,62760.6,slab,Most or all slabs and other such things roll.,roll,implied_category,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d758e6fe-12a0-11ea-b098-acde48001122,63507.6,slab,(A/an) slab can roll or be used for rolling  but this is not what it usually does or is used for.,roll,afforded_unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d758e7e4-12a0-11ea-b098-acde48001122,57708.4,slab,A certain type of slab can roll and other types cannot roll. ,roll,variability_subcategories,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.5916379350967208,"Counter({'false': 0.7945512897242746, 'true': 0.20544871027572548})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.20544871027572548,0.7945512897242746
d758e8ac-12a0-11ea-b098-acde48001122,56979.0,slab,"Some slab(s) roll, others don't roll, but this is not an important factor for distinguishing different kinds of slab(s).",roll,variability_open,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d758e99c-12a0-11ea-b098-acde48001122,51215.6,slab,"In an unusual situation, (a/an) slab could roll. ",roll,unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.4033834777982502,"Counter({'false': 0.6072663147701304, 'true': 0.39273368522986973})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.39273368522986973,0.6072663147701304
d758ea46-12a0-11ea-b098-acde48001122,57082.6,slab,"""(A/an) slab rolls” can be said figuratively or creatively.",roll,creative,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d758ebc2-12a0-11ea-b098-acde48001122,57056.0,slab,(A/an) slab cannot roll. ,roll,impossible,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.4097962862486739,"Counter({'true': 0.6186154266925435, 'false': 0.38138457330745645})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.6186154266925435,0.38138457330745645
d7592182-12a0-11ea-b098-acde48001122,23430.6,washer,(A/an) washer is a typical example of things which roll.,roll,typical_of_property,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.5694143254112881,"Counter({'false': 0.7797658889447591, 'true': 0.22023411105524082})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.22023411105524082,0.7797658889447591
d759229a-12a0-11ea-b098-acde48001122,25349.4,washer,(A/an) washer  typically rolls.,roll,typical_of_concept,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.3822408926546929,"Counter({'false': 0.5601560459718469, 'true': 0.43984395402815313})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.43984395402815313,0.5601560459718469
d759236c-12a0-11ea-b098-acde48001122,26223.2,washer,All or most washer(s) can roll and this something they regularly do.,roll,afforded_usual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.3822408926546928,"Counter({'false': 0.5601560459718468, 'true': 0.43984395402815313})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.43984395402815313,0.5601560459718468
d7592434-12a0-11ea-b098-acde48001122,40113.6,washer,Most or all washers and other such things roll.,roll,implied_category,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.3822408926546929,"Counter({'false': 0.5601560459718469, 'true': 0.43984395402815313})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.43984395402815313,0.5601560459718469
d75924e8-12a0-11ea-b098-acde48001122,14811.0,washer,(A/an) washer can roll or be used for rolling  but this is not what it usually does or is used for.,roll,afforded_unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.411577659929851,"Counter({'true': 0.6237697112228446, 'false': 0.3762302887771554})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.6237697112228446,0.3762302887771554
d75925a6-12a0-11ea-b098-acde48001122,14763.4,washer,A certain type of washer can roll and other types cannot roll. ,roll,variability_subcategories,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.6236521787892504,"Counter({'false': 0.8160742428053085, 'true': 0.1839257571946914})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.1839257571946914,0.8160742428053085
d759265a-12a0-11ea-b098-acde48001122,25209.2,washer,"Some washer(s) roll, others don't roll, but this is not an important factor for distinguishing different kinds of washer(s).",roll,variability_open,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.6236521787892504,"Counter({'false': 0.8160742428053087, 'true': 0.18392575719469142})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.18392575719469142,0.8160742428053087
d7592718-12a0-11ea-b098-acde48001122,27984.4,washer,"In an unusual situation, (a/an) washer could roll. ",roll,unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.40614699448285785,"Counter({'true': 0.6146847234523893, 'false': 0.38531527654761066})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.6146847234523893,0.38531527654761066
d75927c2-12a0-11ea-b098-acde48001122,14836.0,washer,"""(A/an) washer rolls” can be said figuratively or creatively.",roll,creative,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.396497642532688,"Counter({'false': 0.5964643998323962, 'true': 0.40353560016760376})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.40353560016760376,0.5964643998323962
